store_id,Sales,Year_open,Traffic_count,Food_away_3R,Food_away_5T,Pop_GE_18_3R,Pop_GE_18_5T,Pop_18_21_3R,Pop_18_21_5T,Pop_21_39_3R,Pop_21_39_5T,Pop_40_49_3R,Pop_40_49_5T,Pop_50_69_3R,Pop_50_69_5T,Pop_70_85_3R,Pop_70_85_5T,Likely_customers_1R,Likely_customers_5T,Competitor_A_index,Competitor_B_index,Competitor_C_index,Competitor_D_index,Bakeries_index_1R,Casual_dining_index_1R,Fast_food_index_1R,Low_grocery_index_1R,Mid_grocery_index_1R,Big_box_index_1R,Sandwich_shop_index_1R,Fast_food_8T,Big_box_1R,Pop_Associates_3R,Pop_Associates_5T,Pop_Bachelors_3R,Pop_Bachelors_5T,Pop_Doctorate_3R,Pop_Doctorate_5T,Pop_grades_9_12_3R,Pop_grades_9_12_5T,Pop_grad_school_3R,Pop_grad_school_5T,Pop_in_school_3R,Pop_in_school_5T,Pop_undergrads_3R,Pop_undergrads_5T,Pop_Masters_3R,Pop_Masters_5T,Pop_some_college_3R,Pop_some_college_5T,Tot_HH_Expend_3R,Tot_HH_Expend_5T,Cust_value,Cust_value_per_cap,Cust_value_region,Cust_value_per_cap_region,HHinc_LT_25K_3R,HHinc_LT_25K_5T,HHinc_25_49K_3R,HHinc_25_49K_5T,HHinc_50_74K_3R,HHinc_50_74K_5T,HHinc_75_99K_3R,HHinc_75_99K_5T,HHinc_GE_100K_3R,HHinc_GE_100K_5T,Avg_HHinc_3R,Avg_HHinc_5T,Med_HHinc_3R,Med_HHinc_5T,HH_1person_3R,HH_1person_5T,HH_2person_3R,HH_2person_5T,HH_3person_3R,HH_3person_5T,HH_4person_3R,HH_4person_5T,HH_5person_3R,HH_5person_5T,HH_6person_3R,HH_6person_5T,Brady_Bunch_3R,Brady_Bunch_5T,med_home_value_3R,med_home_value_5T,med_home_value_adj_3R,med_home_value_adj_5T,per_cap_inc_3R,per_cap_inc_5T,labor_blue_3R,labor_blue_5T,labor_farm_3R,labor_farm_5T,labor_white_col_3R,labor_white_col_5T,avg_LOR_3R,Pop_married_3R,Pop_married_5T,Distance_hwy,Distance_hwy_interstate,Distance_interstate,restaurants_3R,retail_3R,restaurants_retail_3R,Asian_HH_3R,Asian_HH_5T,Asian_pop_3R,Asian_pop_5T,Black_HH_3R,Black_HH_5T,Black_pop_3R,Black_pop_5T,Hispanic_HH_3R,Hispanic_HH_5T,Hispanic_pop_3R,Hispanic_pop_5T,HV,south,central,west,HD,free_standing,strip_mall,Big_box_0_5R,Sandwich_shop_8T,All_malls_1R,high_density,Competitor_A_0_5R,Competitor_A_1R,Competitor_B_0_5R,Competitor_B_1R,Competitor_C_0_5R,Competitor_C_1R,Competitor_D_0_5R,Competitor_D_1R,Bakeries_0_5R,Bakeries_1R,Low_grocery_0_5R,Low_grocery_1R,Mid_grocery_0_5R,Mid_grocery_1R,Malls_300K_0_5R,Malls_300K_1R,Universities_0_5R,Universities_1R,Universities_3R,Universities_5T,Universities_8T
21,310628.4537,1978,68434.52,3059.84,3123.25,67726,4655,7157,339,39340,2292,8925,537,11493,1086,3265,518,2134,1492,0,0,0,0,0,0,7.061687846,0,0,1.965093457,0,35,2,5573,377,5570,425,92,3,3455,140,1015,124,28104,1275,6328,340,1754,157,18086,1256,1754496355,147010795,277560.8114,29.65544886,773174.5774,73.17919525,8805,613,11182,901,7684,642,3584,312,3195,325,53252,60477,42680,44846,8793,915,10053,929,6886,468,4938,286,2410,121,843,41,526,32,99898,90869,129013.5976,117353.0661,19718,27592,6473,457,9177,602,16429,1496,8.08,38810,2519,0.006681908,0.006681908,16.22720549,169,409,578,1409,151,3999,328,11271,786,29492,1713,7719,565,24883,1502,2,1,0,0,1,0,1,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1219108.254,1979,12335.4,2513.97,2516.31,5875,939,290,56,1292,240,722,129,2345,370,1301,163,713,306,0,0,0,0,0,0,0,0,0,1.249995,0,1,1,655,101,1016,132,66,7,436,63,19,2,1569,287,307,63,285,36,1543,317,174086609,24491192,45271.4973,58.54759977,58636.41624,76.54189486,1035,148,924,132,522,77,360,57,564,67,62558,61605,44008,42910,1121,166,1390,180,425,66,282,38,117,18,47,7,24,6,159176,154677,186413.4034,181144.557,29529,25329,608,74,956,175,2012,367,9.94,3326,508,0.016891269,0.016891269,79.45786124,42,106,148,23,4,52,10,21,4,49,11,765,122,2162,359,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1103993.867,1979, ,2466.74,2412.83,72931,12957,3607,546,29257,5056,10546,1783,21314,3773,9268,1978,3683,4685,0.588339864,0,1.249995,0,1.249995,1.249995,2.883112698,0,0,4.044197652,0.85945685,53,11,3583,833,14157,2598,866,124,3762,486,1639,279,20736,2974,5001,784,4975,868,17528,3334,2011826152,358128495,757419.4531,36.17422818,2038317.12,82.01014765,10801,1869,12450,2519,8517,1501,4193,806,6611,1014,67435,60289,45137,43523,16408,3190,14195,2617,5628,1008,3599,567,1660,197,676,89,403,41,124538,123068,196444.6591,194125.8998,31164,29640,7262,989,9368,1668,27803,5086,11.92,33138,5695,0.019247636,0.019247636,1.412325686,263,631,894,1428,316,3978,890,4213,774,9522,1667,4172,531,14620,1663,1,0,0,1,1,1,0,1,11,10,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
24,1354365.575,1979,27549.83,3233.11,3027.35,38356,7078,2681,528,14189,2866,5612,1004,11328,1946,5281,899,1758,2106,0,0,0,0,0.743578232,1.225705442,2.288410214,0.895530432,0,2.733192419,0,25,3,3114,593,4168,660,47,11,2814,524,173,29,12572,2469,1865,333,1728,289,8252,1481,1137562061,208727950,282083.1562,35.56407735,745535.9263,87.12751894,4887,1137,4940,947,3825,726,2482,463,3934,632,71085,67030,51263,45229,5827,1198,6455,1178,3197,627,2484,483,1225,253,525,95,355,69,132020,128733,170497.6592,166252.6523,27893,26620,6228,1131,4524,949,15639,2802,12.42,19906,3447,0.016134901,0.016134901,58.89214542,131,339,470,333,42,1019,130,1397,295,3735,796,7751,1586,24163,4859,1,0,0,1,1,1,0,2,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
25,869776.92,1979, ,3137.51,3339.28,78428,15416,5488,971,28863,5027,11849,2374,23903,4977,9929,2347,3841,5428,0,0,0,0,0,1.073938578,1.971209142,0,1.249995,3.674493823,0,31,6,5096,1028,8497,2368,635,166,4517,765,1429,366,28004,5011,6690,1213,4154,1218,18002,3516,2161430399,477430518,630727.1869,38.4901129,1621412.782,84.19025944,10411,1865,10628,1914,8399,1700,4514,1115,5955,1602,64810,77727,46848,54440,11036,2461,12684,2727,6553,1281,5005,953,2682,472,1196,179,750,124,117000,140813,151100.0312,181853.4077,25023,32261,12563,2251,11672,1767,30868,6784,14.56,37907,7848,1.34190851,1.34190851,4.955793613,216,578,794,556,81,1482,278,1448,190,3857,487,23057,3573,68189,10477,1,0,0,1,1,0,1,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
26,769001.7759,1979,17010.84,2732.36,2834.81,92153,15337,19132,4194,41396,5718,9893,1339,18024,2765,8972,1984,1513,3131,0,0,0,0,0.022302789,0.650130939,1.783597945,0,0.611410694,0,0.826695624,44,0,3873,476,8613,1865,1167,292,5014,596,5353,1037,49687,8776,24711,5383,3659,812,15313,2323,2104864055,329319279,587770.6299,30.17306225,1906076.814,84.15602297,16126,2126,12802,1865,7875,1038,3269,562,4397,1032,52437,70538,35559,39813,14186,2436,13894,2159,7289,946,5095,616,2242,263,1065,129,699,77,100021,131705,129172.4463,170090.8514,20969,27881,10994,1655,15422,2257,30165,4878,10.27,32893,4916,0.012098464,0.012098464,2.915326066,249,553,802,1369,162,3209,439,2798,291,8325,1030,14115,1436,45424,4962,1,0,1,0,1,0,1,0,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2
27,352666.5927,1979,22954.47,2178.44,1796.06,48076,6851,3467,508,17729,2708,7523,1232,14573,2072,5700,477,668,756,0,0,0,0,0,0,1.907487268,0,0,0.76343832,1.249995,18,1,2609,360,5040,392,546,49,3152,467,1047,79,16751,2355,3000,438,2049,165,9151,1340,1165632553,144382333,238101.0198,25.48281993,503990.2349,59.73604082,9373,2014,7408,1091,4931,439,2237,169,2449,229,49330,36008,35499,24434,9727,1819,7845,903,3589,454,2647,347,1462,207,625,110,503,101,72447,54067,101247.0545,75560.40269,20815,16164,6936,955,6545,1064,14965,1431,11.67,20062,2414,0.191597687,0.191597687,0.202461771,113,250,363,151,16,475,32,3326,735,8466,1677,3602,704,12831,2472,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,543201.3378,1980,29755.11,3328.61,3426.55,72440,1194,4881,77,27662,372,10181,153,21357,421,9818,194,3803,515,0,0,0,0,0.36454296,0.532600054,2.904716493,0,0.510336126,1.317485906,0,7,2,4022,60,13436,237,1378,44,5006,100,2625,30,28118,298,7972,63,4506,87,16173,250,2268810734,38999723,94487.07351,48.5529254,203007.7477,90.21749027,7995,100,10131,117,8109,127,5085,91,7785,192,75836,92687,53601,67932,11050,203,13632,237,6258,80,4804,69,2100,27,792,6,468,2,129831,163264,167670.668,210847.8248,31047,38897,7795,93,9293,140,31646,583,11,39926,720,0.577002664,0.577002664,2.622954169,245,604,849,671,8,1935,22,1969,23,5409,54,9072,100,28994,289,1,1,0,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
29,975559.9281,1980,27288.03,3108.91,3118.56,46860,5035,3726,283,17106,1564,6407,555,13013,1465,7596,1254,2684,2017,0.144035691,0,0,0,2.481869807,3.52688921,6.42151501,0,0.42866166,9.274936488,0.743949158,32,14,3963,448,9176,1247,371,49,2737,238,454,35,15746,1417,5047,516,3109,348,10523,1110,1407726984,165977043,300510.5883,44.21055853,744039.6583,82.26788266,6871,660,6596,738,4519,561,2915,404,4813,592,71803,77511,46901,53261,8633,1129,8884,1091,3665,347,2611,239,1193,98,447,36,282,14,158226,168994,204341.4832,218247.8519,31000,37779,4884,462,5231,305,20782,2279,10.99,23400,2511,0.043110235,0.043110235,10.47016783,203,474,677,543,61,1710,155,4601,323,11419,823,2331,166,8469,509,1,0,0,1,1,1,0,3,5,5,1,0,1,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,0,0,0,0
30,1465966.886,1981, ,3218.86,3155.52,45048,12464,3439,852,17773,5071,7763,2021,12476,3311,4542,1468,2118,3062,0,0,0,0,0.863547101,0,6.818543554,0,0,6.435339786,0,24,11,2960,895,3157,1074,106,49,3389,868,718,304,16645,4745,3413,1078,1195,370,10362,2798,1199578467,342377940,341355.608,28.45051147,924317.1338,74.3507691,6248,1906,5805,1630,3946,1142,2476,752,3537,968,60939,58144,44913,42334,5787,2144,5818,1668,3704,1009,3176,808,1994,446,907,194,628,128,100618,133048,129943.4439,171825.2731,21472,22510,10819,3134,5427,1500,11418,3464,10.09,23462,6044,1.115177039,1.115177039,2.655253337,116,318,434,376,227,1158,677,4145,1413,11081,3548,7819,1935,29115,6553,1,0,0,1,1,1,0,2,2,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
31,1238905.908,1982, ,3043.6,2754.01,60767,9290,3213,441,18939,3075,9123,1344,21552,3030,8754,1523,3465,3631,0,0,0,1.174416756,2.294002219,1.740620882,3.092759479,1.008192403,0,8.883227934,1.174416756,35,10,4207,693,15357,1860,1197,121,4985,547,1428,259,21268,2811,4806,609,5503,690,13472,2390,1933720713,279301664,500246.7426,44.59911579,944173.2695,80.53626254,4831,1046,7375,1371,6113,958,5099,724,9147,1046,91725,71180,66366,53640,9459,1683,11842,1810,4763,727,3826,541,1735,229,632,96,306,58,159986,144539,223994.9187,202367.7169,38077,30987,5788,1195,6909,1244,32172,4236,14.44,34691,4750,0.024122005,0.024122005,1.439353318,238,585,823,798,81,2386,249,727,153,2200,412,1100,200,4143,758,1,0,0,1,1,0,1,6,6,13,1,0,0,0,0,0,0,1,1,2,2,1,1,0,0,0,1,0,0,0,0,0
32,1211203.579,1982,7083.23,3663.1,3597.05,17181,7010,1285,503,6188,2674,3005,1164,5289,2140,1727,654,2218,2298,0,0,0,0,0,0,6.798132608,0,1.041374995,0.714060145,0,11,1,1105,389,1999,885,88,12,1814,709,239,48,7197,2840,1216,524,660,236,4609,2098,538637046,221265803,166802.4409,42.74076005,379166.3981,93.6975878,1639,758,1484,583,2133,902,1273,548,2030,790,73099,69982,63310,61638,1738,793,2571,1097,1709,721,1357,529,727,273,289,110,169,58,133704,127863,172672.4664,165129.088,26048,25793,3789,1499,1596,676,6999,3107,12.83,9987,4080,0.294340181,0.294340181,0.294340181,37,73,110,46,23,141,67,143,69,447,192,4175,1751,13749,5522,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
33,287855.6088,1982,24025.54,3371.86,3230.15,96101,22009,6965,1517,36732,7677,16460,3534,27164,6548,10623,3125,3921,6865,0,0,0,0,0,0,8.744386146,0,0.919915513,3.249311183,0,51,3,5447,1224,14917,3056,1076,199,8184,1789,3058,456,38007,7604,7496,1299,6061,1345,18482,4401,2752621667,616897159,758366.9101,33.51987511,1775865.565,75.66881834,10843,2523,12371,3081,9632,2281,6131,1453,8798,1707,69067,63475,51560,49265,12484,2950,13665,3353,7828,1741,6789,1424,3905,896,1793,408,1310,272,115436,103890,149080.1983,134169.079,24783,23362,15624,3656,10822,2512,34481,7515,11.05,50232,11709,0.965865064,0.965865064,0.985231168,186,417,603,1546,257,5073,824,11752,2365,32009,6285,12892,3122,49559,11686,1,1,0,0,1,0,1,3,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34,732614.0658,1983,26687.43,2514.4,2381.38,139929,25836,9376,1811,50937,8609,24297,4372,41315,7622,16590,3922,3021,4960,0,0,0,1.113724371,0,2.52545294,4.60858367,0,0.624123471,7.467973722,1.113724371,49,9,8141,1563,11320,1933,633,79,9882,1872,1339,267,38114,6862,6211,1231,4005,587,27149,5665,3260670459,589117438,603661.0694,26.23031331,1144141.402,52.24092277,19251,3841,20358,3885,11450,2224,6030,1105,7855,1136,56479,50077,40405,38590,18695,4012,18448,3341,9731,1653,7582,1299,5029,929,2741,482,2719,476,129517,115016,130322.3382,115731.1708,20027,18578,18450,2948,28769,4719,32709,6086,9.64,57809,9986,0.000485612,0.000485612,2.428454945,443,1082,1525,5035,886,13702,2356,8619,1400,20897,3155,21216,3826,84078,14809,1,0,1,0,1,1,0,6,7,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0
35,1129861.557,1983,29417.85,2793.6,2341.3,60534,12187,3924,781,21194,5110,9228,1769,19499,3347,7757,1405,2623,3975,0,1.249995,1.249995,0.169394785,1.249995,1.249995,7.367303557,1.249995,0,12.62380322,2.010983618,24,14,3900,662,13119,2098,717,148,4627,836,884,198,20668,4110,4737,1030,4293,723,14862,3000,1775615978,323006170,565581.5483,35.37518495,1344881.261,79.58235677,6323,1975,8187,2018,6704,1299,4733,721,7374,1023,74770,58365,57199,43145,10257,2271,11482,2324,5103,1055,3820,766,1704,366,609,164,346,91,151450,141934,238895.306,223884.8885,31705,24907,5649,1286,7081,1718,28078,5088,10.72,32574,5758,0.102195004,0.102195004,4.715948513,117,272,389,1432,265,4405,742,4523,1564,11658,3989,2208,647,7748,2148,1,0,0,1,1,1,0,9,4,8,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
36,520977.2115,1984, ,2553.04,2448.37,27388,5735,1391,288,10934,2448,4600,942,8293,1636,2513,497,1312,2169,0,0,0,0,0,0,3.749985,0,0,0,0,15,0,1478,347,7291,1359,275,24,1476,301,865,166,9252,1783,1618,357,1443,232,5860,1280,792544946,169693292,311702.7474,42.69113201,756563.2504,95.57535564,2420,568,3237,830,2702,709,2114,484,4440,757,96920,81488,66661,60277,4445,1024,4972,1087,2416,566,1978,431,792,177,230,45,81,17,200057,170304,258349.6028,219927.1745,40587,36992,3574,918,2479,548,14159,2858,10.77,14577,2880,0.002570542,0.002570542,6.805131826,100,247,347,240,41,726,114,1904,453,4785,1053,511,128,1530,337,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,518678.2887,1984, ,3437.62,3501.43,80442,16042,6057,1151,30470,6478,14134,2748,23277,4678,8050,1306,3914,5451,1.247667388,0,0.493502451,0.525132488,2.919110034,5.657551807,9.803606295,0.051159985,0.142296596,17.40551366,2.710012164,56,20,5332,1316,9312,2430,308,106,6939,1191,702,183,31193,6068,6573,1530,3254,681,17996,3729,2387921209,511904576,607209.9642,28.82957038,1638029.439,69.23478366,9098,1769,12106,2764,8338,1747,4810,1025,6456,1411,63113,62799,47951,48178,10940,2750,11234,2489,7036,1556,5755,1107,3228,470,1505,208,1109,135,104633,116395,135128.6288,150318.702,23104,25814,13399,2249,11037,2458,29203,6668,11.5,40432,7892,0.450091425,0.450091425,0.471933195,207,514,721,1508,422,4882,1277,9174,2110,23218,4598,10968,2008,41230,6372,1,1,0,0,1,0,1,13,5,16,1,1,1,0,0,0,1,0,1,2,3,0,1,0,1,2,2,0,0,0,0,0
38,445896.87,1985,12986.82,2748.61,2197.1,49802,5333,2320,223,18315,2781,7578,671,15518,1310,6661,428,3571,1973,1.249995,0,0,0.998880591,0.835084341,2.202740423,6.286881768,0,0,11.58011807,2.365411989,17,17,2502,310,13833,1309,1133,83,2794,344,1982,306,18012,1945,4224,688,5524,545,10405,1172,1528918562,150522598,224789.477,32.35613496,528734.0472,74.96683399,5867,960,6387,1073,4992,646,3652,342,7703,427,87835,57161,58982,40139,9930,1572,9852,1088,4181,446,2969,223,1163,85,351,24,159,10,187527,158666,309111.2046,261538.0099,39278,30017,2838,361,4155,579,26710,2969,10.27,26792,2093,1.056579718,1.056579718,1.064874084,180,389,569,1356,206,3764,467,7546,1240,17281,2396,862,165,2840,480,1,1,0,0,1,0,1,7,4,10,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
39,719352.2472,1985,13921.6,2431.89,2295.42,32467,5459,2312,350,11603,1950,5191,818,9588,1564,4441,882,1497,1235,0,0,0,0,0,0,7.834229055,0,1.249995,1.249995,0,25,1,1734,215,3576,586,114,20,1826,310,713,63,10981,1690,2037,399,1380,224,7464,1418,777918411,131232853,188789.8359,34.5147386,573711.3495,101.4051127,5917,1040,4753,962,2955,546,1386,258,2145,254,55000,51334,38453,36677,5727,1056,5406,921,2793,531,1857,320,831,145,320,59,221,28,98477,92978,162325.127,153260.8189,22582,21863,4607,802,3990,544,11268,2135,12.49,14688,2378,0.039954388,0.039954388,0.680634543,123,382,505,173,23,534,65,6337,934,16476,2492,720,137,2816,462,1,0,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
40,739314.2229,1985,26215.42,3477.1,3641.74,92896,13322,4966,493,34267,4414,17544,2628,26854,4393,10555,1512,2643,4425,0.573029866,0,0,0,0,1.814988536,2.168403416,0,1.249995,1.337173928,0.573029866,26,2,3489,600,17889,3145,1212,203,5423,808,1376,275,29303,3777,4225,672,6899,1382,15887,2686,3012944766,481803777,548229.7855,33.38627133,1454780.382,79.69263259,12097,1405,12287,1857,8934,1618,5048,867,11489,1863,80953,84490,51402,57776,15935,2899,15074,2570,7233,1002,5839,612,3111,296,1445,144,1219,88,172274,195347,222483.8186,252281.5196,32265,38844,12898,1360,9914,1502,33537,5354,12.39,47209,6430,0.000880508,0.000880508,2.68324522,174,417,591,1032,109,3057,269,8065,704,18887,1593,13054,1351,48178,4558,1,0,1,0,1,0,1,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
41,1211945.859,1986,22449.35,2307.41,2207.18,106280,17986,19272,1504,52523,9310,12606,2553,19892,3907,6281,1252,2564,5414,0,0,0,0.123895376,0,0,0.518698064,0,0,2.325933912,0.123895376,35,6,5579,1036,16121,2853,1066,82,4472,821,4307,450,45313,6332,23229,2023,7327,753,18921,3835,2453948625,439187148,531202.4884,28.30261473,1131848.889,58.4770791,14290,2734,13588,2867,9575,1906,5110,893,6748,841,58684,50347,43490,41285,16271,3025,16159,2888,7464,1336,4901,943,2346,516,1146,268,1024,264,186831,125162,184155.425,123369.5763,23272,20121,12082,3117,13220,2391,45914,6827,9.72,31955,6059,0.321939622,0.321939622,0.321939622,323,675,998,2742,360,7126,836,4411,941,11555,2393,10924,2701,38427,9627,1,0,0,1,1,1,0,1,9,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,1
42,847044.8742,1986,18135.04,2376.1,2184.93,55971,11337,3891,759,20648,4302,8461,1651,17192,3210,6861,1663,1229,2218,0,0,0,0,0,0,6.391054702,1.194457477,0,1.525304199,0,19,2,3622,692,7854,1460,637,75,3526,636,1691,410,19729,3881,3837,687,3180,516,11288,2165,1493675445,292678352,332788.6816,32.7067857,660833.6477,62.54485611,9319,2174,8474,1864,6270,1412,3350,518,3909,601,57103,50430,42353,38160,10948,2449,9826,1981,4437,920,3253,629,1652,322,702,154,505,111,90219,75711,126084.0063,105808.6013,24190,21773,7495,1564,7347,1653,20059,3741,11.41,25430,4808,1.342436016,1.342436016,1.342436016,119,271,390,346,105,980,270,4360,1152,10676,2813,3301,686,11959,2487,1,0,1,0,1,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
43,704869.9989,1987,29927.59,2525.53,2492.24,92015,12871,6124,806,35413,5082,12747,1671,26793,3638,12794,1974,3602,4170,0,0,0,0,0,0,0.363643379,0,0,0,0,32,0,8920,1274,12867,1757,708,84,5750,908,1313,155,28195,3786,7690,1088,5534,798,22511,3360,2721938862,394147405,542481.0332,35.39263566,851666.4059,57.00754284,13054,2132,13878,1968,10111,1472,6130,837,7052,1009,59749,57675,46096,44322,16498,2634,16787,2426,7305,1035,5347,748,2562,339,1079,160,650,76,184388,180869,127472.6861,125039.901,25275,26048,11083,1474,10058,1350,31116,4444,12.08,46814,6368,0.02598344,0.02598344,4.123041083,258,643,901,906,155,2455,388,3599,511,8405,1099,8024,1185,25799,3455,1,0,1,0,1,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,720318.387,1987,13765.29,2198.22,2133.72,29100,7753,1942,488,9416,2590,4854,1299,9465,2400,3944,1098,1070,1269,0,0,0,0,0,0,5.040779449,1.249995,0,0.828176462,0,13,1,2206,649,3299,833,128,21,2175,526,455,133,9942,2706,2288,681,1172,254,6667,1921,751142980,212325000,215040.1823,39.19813245,378250.7347,67.90242909,4484,1097,3978,1299,2961,902,1721,534,2029,449,59387,57719,43530,44364,4553,1279,4809,1378,2407,705,1855,521,932,255,351,84,266,61,100398,94059,137523.4664,128840.4124,23393,23777,4513,1235,3564,972,8892,2393,12.57,13709,3790,1.79879414,1.79879414,1.79879414,90,208,298,396,100,1382,406,2297,234,5988,606,667,148,2843,617,1,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
45,1218152.818,1987,13203.96,2768.55,2195.97,54908,5229,2546,278,22664,3135,8255,609,15196,903,6972,433,4276,2181,0,0,0,1.249995,0.451067232,3.466375197,8.028865956,0.531936138,0,14.28813756,3.749985,29,22,3191,227,14951,1263,845,91,3272,155,1551,263,19109,1590,4466,599,5090,335,12284,1226,1749833332,159032370,456142.6885,24.55151171,1065375.396,63.88087859,6272,1172,8246,1235,6089,587,3784,258,8646,514,85839,56688,57244,36767,12032,1918,10985,1122,4485,420,3475,205,1420,66,429,29,211,7,172212,182183,271645.021,287373.1498,39173,32655,3989,507,5079,673,26663,2401,9.05,29394,1910,0.048399511,0.048399511,5.887383862,153,344,497,1264,149,3791,334,6790,1025,15512,1815,1530,195,4694,437,1,0,0,1,1,1,0,6,5,6,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,2,0,0,0,0,0
46,505906.9056,1987, ,3751.46,3184.37,118376,20603,8112,1021,47214,12995,20085,2624,31736,3154,12943,1172,8827,7796,0.702434066,0.964497965,0.158852749,0,0.843549512,2.136458937,8.903936064,0,1.62796417,8.096838236,3.423217202,39,19,3407,645,36556,5757,2325,389,5669,553,3938,1622,39537,6314,10336,1515,14663,2057,15445,2653,4462687104,722529915,655790.4318,24.55465257,1666518.433,52.15653101,13797,3500,13766,3636,10210,2768,6347,1267,23977,2310,127098,72401,64051,46862,27135,7143,21166,3820,8080,1095,7025,718,3141,400,1005,178,545,126,371617,295255,479925.9855,381308.0318,57479,39096,8772,2031,11775,2607,56550,10008,10.06,58971,7475,0.11722036,0.11722036,3.981638041,416,962,1378,3114,1202,8071,2520,6142,1647,12299,2955,10542,2843,30510,7638,1,1,0,0,1,1,0,3,10,7,1,0,1,1,1,0,1,0,0,0,3,0,0,0,2,0,2,0,0,1,0,0
47,381095.9022,1987,14117.18,3283.64,3172.99,149049,17813,7406,623,67685,9692,24407,2779,37568,3784,14170,1153,6340,6727,0.246429627,0,0,0,0.50542987,3.900320522,2.77687828,0,1.738968778,2.082956515,0.246429627,45,3,6845,1148,33183,4514,2055,231,6108,377,4450,1116,47610,5874,12489,2805,13495,1039,25553,4171,4632430149,618084442,549738.5806,21.06688664,1860120.746,59.3198266,21827,2988,21690,3622,13237,1961,7151,1046,18775,1994,84844,68154,46493,42962,30775,5488,24195,3404,11633,1456,8773,791,4303,299,1798,116,1203,56,239688,214059,309545.8486,276447.193,36359,35702,20246,2280,22485,2359,61608,8996,9.14,72887,7065,0.518682908,0.518682908,3.072820683,527,1278,1805,11073,976,27389,1907,17646,3558,36083,6484,23252,3143,69262,7535,2,1,0,0,1,0,1,2,8,8,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
48,445630.983,1987,29916.81,3005.36,2960.96,93966,18415,5783,1061,41028,7668,13963,2750,24190,4919,10731,2351,3194,6243,0.757927773,0,0,0,1.118432519,0.746229987,3.263722552,0,0.947618806,2.987475638,0.757927773,101,12,5833,1240,12603,2253,1024,147,5364,914,2924,271,33996,5823,8806,1606,4276,815,21982,4911,2524088337,509469254,834867.2915,27.79642077,2463334.398,69.31618955,15019,3250,13740,2763,10066,2039,5070,1001,5764,1109,54848,53319,41322,39371,16492,3400,14410,3014,7728,1602,5732,1141,2983,583,1300,251,1014,173,120213,126354,155249.4705,163180.285,22128,22284,10491,1934,11139,2222,36331,7047,11.3,42382,8317,0.000179557,0.000179557,0.084150469,296,584,880,1669,249,3777,678,3413,725,7277,1473,30156,6381,86412,17182,1,1,0,0,1,1,0,1,15,7,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
